评论内容,商品ID
没我想的那么邪乎，不过高中那段倒是特真实的80后写照，真怀念。典型的死命折腾呀，可最后的结局不是又让孩子们遐想不靠谱的未来了呢。,2567919
陈寻和沈晓棠在一起的那刻，我觉得自己和方茴一起失恋了。方茴失去了陈寻，我失去了青春。不太喜欢方茴拧巴的性格，可能因为自己的性格属于沈晓棠的类型，可是，我也说不上来为什么心里难受。我做过方茴做过沈晓棠，甚至陈寻我也体验了一把。属于我的青春随着他们的演绎过了一个小十年，无限感慨。像歌里唱的，故事的最后你好像还是说了拜拜。,2567919
偶然发现的 还不错,2567919
只有北京人才懂得,2567919
很多80后的共同回忆 却与自己的经历相去甚远 没有了感情上的共鸣 三星半吧,2567919
高中时候看的一本小说，我很难说这本书，读书期间的恋爱都是这样以分手告终吧。只是没想到原因是男主劈腿。。真是讽刺。。即使这样，最后的结局我也宁愿是开放式的，也许是为了自己心中对爱情忠贞的最后憧憬……,2567919
我已經過了看這種小說的年紀了,2567919
给我时光机，我要回去。,2567919
不能说写的不好，但是的确不是我喜欢的风格，至少不想看第二遍……在肠胃炎的时候看这样的书简直是摧残自己…… &gt; &lt;,2567919
匆匆那年,2567919
阴错阳差下了这本书 看着看着 发现全是小时候上学的影子 尤其作者的东城设定 每一行字都是活的影像。。。。,2567919
/前面还可以 后面有点匆匆~,2567919
让我想起了很多往事,2567919
故事本身假的可以！但是环境和细节还是比较符合那几年的特征！,2567919
被引言吸引,2567919
再也读不下去 在陈寻和方茴还爱着的时候弃文 至少结局 留一个念想,2567919
不悔梦归处。只恨太匆匆。,2567919
可怜人必有可恨之处,2567919
恨,2567919
80后不可磨灭的成长心灵史,2567919
高中的很多磨难都一起一一挨过，到大学反而守不住那感情高考之后，大把的聚会，吃饭喝酒聊天打牌。 　　偶尔一群人大半夜还兴高采烈地压马路。 　　似乎终于盼到了我们想要的自由，还约定以后的我们要一起如何如何，即使到白发苍苍的时候。 　　方茴说：“我们都以为长大以后就能真正的永远相伴，于是不惜一切代价地拼命成长，但是当真的长到足以告别青春时，才突然发现，原来长大只会让我们分离……” 　　 　　所以，最后还是会各自离散，各自淡然。 　　大学后变得越来越浮躁，毕业后变得越来现实。,2567919
我想每个人都经历过青春，残酷的，甜蜜的，青涩的，稚嫩的，在校园感情的背后，是这个时代的变迁。前者，我们能控制；后者，我们不能控制但一直观望。我们都是这个城市不值一提的尘埃，只有那些潋滟千阳，在心底悄悄绽放，如果不去开启，它们也许就消失在忘川。,2567919
希望不要再次成为过客,2567919
谁是你的陈寻？你是谁的方茴？,2567919
听完的....青春也就复杂至此了,2567919
曾经方茴过。,2567919
太真实的故事，太多自己的影子，那些发黄的岁月，都埋葬在了哪里？时光太窄，指缝太宽，对于青春，释然了么？,2567919
挺不错的 希望自己高中时候就看过,2567919
太多作践自己的所谓爱情。反正就是不喜欢。,2567919
不喜欢男女主角，尤其女主角过于矫情了。书中很有让人回忆以前的时光，但是形容悲伤的地方就过于夸张。,2567919
写得太细了。。木耐心看完,2567919
不清楚豆瓣评分怎会如此高，在我看来仅仅是很一般。的确，年少时光最是令人怀念且产生共鸣。大概我所经历的年少时光原比书里描写的轰烈精彩，虽然那些对我而言珍贵的吉光片羽可能在今天在别人眼里看起来平凡到不值一提。,2567919
|1379:1179|,2567919
爱的越纯，伤的越深,2567919
应该是80-85之间出身的人们，带来那时的回忆,2567919
太多80后的印记太多我们的影子。,2567919
其实，我挺喜欢林嘉茉的。,2567919
最后才比较好看。我坚信他们在一起了。,2567919
看不下去... 可能是过了那个年龄了吧...,2567919
曾经方茴过,2567919
不爱看这类的小说,2567919
纯真年代,2567919
还行，就是当我听说书中的主人公是作者自己时，有点小诧异。。北京孩子看吧，看完了说不定会发现跟你的高中生活能沾上边。,2567919
有六星么？,2567919
几年前妹妹买了全套在看 我闲的无聊就看完了 没什么印象了 好像还不错 在外面没书看的时候任何读物对我来说都是有吸引力的,2567919
真实。得让人心碎。,2567919
青春像是一道被火车碾过的痕迹，疼痛无比却无比美好,2567919
文字一般的故事能火成这样必有原因。竹儿说得对，都似曾相识，这是本纪实文学。又把人拽回了青涩光景，看得生生的疼。失眠的状态下读完，在开心写日记在博客发了文，一瞬间哭出来，反而给现在种种纠结以解脱。曾经刻骨铭心也不过尔尔，更何况如今的暧昧玩弄呢……每个时代固然有它的特色，但青春的美好应该是相似的。,2567919
已写书评。我还是不能够接受陈寻的变心哇。真残酷。,2567919
匆匆那年.那年匆匆,2567919
一本可以让你想起从前的好书，也是一本让你怀念从前的好书，更是一本让你无限唏嘘的好书！,2567919
看到了太多的我们,2567919
记得当时年纪小，匆匆一笑就变老。,2567919
小感动,2567919
我的答案几乎和陈寻一样，我们谁也不能再回到从前，离开彼此之后我们都会继续各自的人生，而在其中可能谁也不会再出现。但是这并不代表遗忘，我想我们都会把对方好好的搁在心里，因为那是我们的青春印记，是一辈子里最美好的东西。,2567919
去年看过的书，结局已经记得不是太清。至今记得的是那句“不悔梦归处，只恨太匆匆”。,2567919
书是好书，但是，先前借阅的读者在书上加了批注：“他是无罪的，所以他是凶手。”我怒了！,3006581
诡异，但是法官伪装成枪杀而死又能骗过其它人，这一点实在太牵强。,3006581
但反正吧这种书每次读完我都会有一点点“何必呢”的不理解,3006581
我看到了荒岛杀人的鼻祖,3006581
一开头就知道肯定有“凶手就在我们中间&#34;和诈尸的梗wwwwww,3006581
暴风雪山庄类型侦探小说的鼻祖啊，经典中的经典，赞！,3006581
至少学到了如果以后再有一个人死亡只由另一个人确定的话那么极有可能是同谋这一说= =,3006581
我是当道德小说来读的。,3006581
算是密室杀人小说的范本了  前面的铺垫有些无趣 但到后半程情节开始抓人 悬疑气氛制造的也很好 大概看到70%时猜出作案手法 90%的时候才猜出凶手是谁…… 秉承了阿加莎婶子一贯的作风 只要有一个扣子解开了 其他就迎刃而解了,3006581
好有有點缺了啥,3006581
因为这本书不是我看过阿婆作品的第一部、又有太多类似的抄袭故事（如《木偶师左近》），以致于当年在看时并没有很大震撼，凶手是谁也很快就猜到了……另外我并不觉得第二有影响力的《罗杰疑案》有多出彩，它基本上就是爱伦坡《凶手就是你》的改编加长版罢,3006581
推理有硬伤,3006581
十个印地安小男孩，为了吃饭去奔走；噎死一个没法救，十个只剩九。九个印地安小男孩，深夜不寐真困乏；倒头一睡睡死啦，九个只剩八。八个印地安小男孩，德文城里去猎奇；丢下一个命归西，八个只剩七。。。研究每个人的性格和出场方式，尽情的推测。,3006581
这一本除了说是经典之外，已无它言了,3006581
大逃杀，人类内心隐秘的欲望，还有不能提及的甚至为了它可以杀戮的东西，我们将它称作——秘密。,3006581
真的无人生还，谁又是真正的法官呢？,3006581
最好看的一本悬疑推理小说，知道看到最后才知道真相，之前自己的各种揣测推测都都不对，曾经一度认为谜底应该是其中有一个人是精神分裂，但却不是这样，不多剧透。。。作者所揭晓的真相，逻辑还是挺严谨，能经得起推敲自圆其说，感觉应该被拍成电影！另一方面，这10个人所被指控的“谋杀”，是否是真的恶，是否真的是一种法律无法去声张正义的道德败落和心理阴暗？也值得人们反思,3006581
阿婆的文笔出神入化，紧张的气氛贯穿始终，让人一直血脉贲张，开始就预料凶手会是一个女人，但是还是算错了具体对象，太赞了！,3006581
情节很离奇，但是我总觉得犯罪过程有点简单,3006581
牵强附会,3006581
这本书是我妈妈的，我看这本书的时候已经没了封面，一开始不知道是什么书，看下去之后内容吸引死我了,3006581
看到结局的时候，公车坐过站，地铁坐过站 ˊ_&gt;ˋ,3006581
有大bug啊女王！！！,3006581
精彩,3006581
克里斯蒂脑残粉。,3006581
竟然忘了登记这个- -、,3006581
终于看了书，感觉两个结局都适合各自的体裁。,3006581
